0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
37286;37148;36680;35996;32332;29536;26486;23976;18964;6262;-8870;19444;23814;27524;29494;31190;31946;32604;32662;33762;33774;1
39528;38990;38296;34392;31122;27942;25426;20488;8554;-6986;19772;24992;28854;31216;33120;33880;34568;34626;36398;36410;36688;1
43364;42824;42130;38132;34840;31654;28902;23636;11498;-4698;19522;27988;32182;35154;37088;37878;38712;38770;40562;40574;40852;0
28270;28122;27588;26926;23436;20458;17610;15312;11316;4630;3866;12708;20388;23898;26384;28106;29044;29626;29684;31274;31286;0
36582;36434;35900;35234;31094;27964;25010;22510;17700;10262;4812;16170;25014;28396;31318;33202;34146;34740;34808;36412;36424;1
40906;40756;40226;39440;35304;32112;29090;26490;21536;13858;-4144;17554;26524;30132;33442;35374;36372;37030;37098;38702;38714;0
43512;43364;42834;42048;37648;34464;31400;28606;23622;15720;5424;19594;28964;32650;36036;38072;39070;39728;39796;41400;41412;1
44256;44108;43578;42792;38392;35208;32118;29156;24164;15946;6642;21328;30730;34410;37986;40066;41064;41722;41792;43596;43608;0
32032;31884;31356;30696;26924;23962;21082;19208;14594;6790;6638;15544;23450;26642;29366;31186;32044;32698;32768;33974;33986;1
41578;41432;40904;40056;36140;32988;29864;27782;22438;13248;-6086;19112;28110;32152;35332;37182;38152;38806;38876;40392;40404;1
43310;42782;41936;37828;34638;31440;29318;23794;14488;-3848;19194;28894;33152;36540;38464;39434;40154;40224;42338;42350;42408;1
46724;46208;45358;41242;38052;34796;32690;27260;18102;-1054;20212;30444;34830;38368;40312;41296;42018;42088;44228;44240;44298;1
51564;51046;50194;46060;42648;39360;37196;31406;22318;2912;-17540;31476;36326;40068;42002;42986;43726;43796;46172;46184;46242;0
34676;34156;33502;29182;26058;23102;21172;16934;10626;428;11648;22286;25996;28998;30856;31738;32486;32556;34896;34908;35166;0
41712;41172;40510;36068;32694;29376;27338;22638;16264;5862;11962;24536;28770;32440;34564;35560;36374;36444;38810;38824;39084;1
43708;43128;42464;37986;34602;31200;29038;24010;17624;7394;-11010;25546;30442;34240;36414;37478;38326;38396;40806;40820;41080;0
43750;43172;42512;37822;34438;31026;28732;23624;17272;8292;-10596;26876;32040;36114;38324;39480;40356;40426;42754;42768;43028;1
49096;48436;43758;40244;36828;34486;29032;22722;13836;-5198;25042;32514;37040;39452;40646;41558;41628;43784;43798;44058;44120;0
28174;27664;24158;21606;18936;17368;14170;10122;4382;-2184;12092;17882;21716;23972;25360;26210;26318;28182;28196;28456;28518;0
38078;37604;37106;33292;30230;27080;25478;21886;17524;6908;-1006;14508;21230;25844;28436;30486;31314;31448;33306;33320;33580;1
42216;41714;37900;34834;31692;30016;26328;21660;11428;3120;-13120;27256;32424;35338;37512;38380;38514;40372;40386;40646;40708;1
43522;40102;37204;34048;32348;28672;23904;13608;5614;-10132;27432;33400;37032;39322;40230;40374;42352;42366;42626;42688;42854;0
47104;43684;40798;37670;36002;32288;27512;17068;8816;-5890;25476;32704;36580;39052;39950;40108;42166;42180;42450;42512;42678;0
31114;27790;25494;23036;21556;18204;14524;5742;1176;-6500;19116;24040;26872;28096;29036;29214;31072;31086;31176;31238;31404;0
37242;36740;33296;30920;28072;26586;23106;19206;10064;4172;-5756;22904;28764;32858;34628;35572;35750;37808;37822;37912;37974;0
40730;40108;36388;33990;31100;29600;25494;21456;11972;5330;6398;25676;32260;36714;38500;39434;39612;41670;41684;41774;41836;0
41542;40920;37186;34818;31824;30324;26186;21986;12460;5758;7828;27322;34464;39086;40826;41822;42000;44106;44120;44210;44272;1
44322;43660;39918;37540;34526;32982;28402;23750;13802;6740;8572;28458;36608;41326;43104;44080;44258;46570;46584;46674;46736;0
31604;31234;30734;27354;25008;22434;20884;16752;12850;3326;-2346;12976;21096;27116;30078;31424;32418;32582;34676;34690;34950;0
37652;37516;37146;36646;32966;30174;27562;25974;21548;17400;6374;3140;16530;26730;33524;36914;38630;39720;39904;41998;42012;0
40110;39972;39602;39062;35376;32580;29890;28246;23644;19284;-5676;10156;24414;35592;42636;46388;48142;49284;49468;51562;51576;0
43786;43648;43278;42738;39052;36256;33482;31694;26906;21014;-2740;13924;27460;38286;45632;49582;51408;52578;52762;54836;54850;0
48714;47646;47508;47100;46518;42782;39950;36882;34700;28108;-17654;3240;18608;31210;41540;48392;52236;54046;55228;55412;57874;1
36618;35570;35432;35070;34570;31004;28644;25476;23210;16734;6460;7366;14384;21088;27060;31484;34088;35200;36146;36310;38346;1
42616;41554;41416;41054;40222;36544;34116;30558;27602;19824;8154;8556;17604;24814;30978;35350;38058;39204;40150;40314;42344;0
44454;43390;43252;42890;42012;38324;35862;32154;29090;21024;-8502;9598;18870;26096;32400;36954;39692;40838;41784;41948;44178;1
45744;44678;44540;44174;43298;39564;36998;33092;30012;21848;8976;11160;20704;27530;33802;38520;41266;42412;43360;43524;45734;1
46042;45904;45532;44656;41044;38474;34786;31762;23320;10768;11324;21764;28294;34636;39366;42058;43192;44296;44460;46680;46694;0
35188;34116;33978;33610;33118;30030;27702;25430;23378;16886;-9256;8074;16242;21482;27024;31358;33766;34852;35952;36116;37936;1
38530;38422;38056;37562;34440;31260;28918;26738;19378;8774;9158;18454;24064;30034;34736;37444;38512;39602;39766;41586;41600;1
41334;41228;40870;40376;37264;33856;31618;29346;22264;11590;-7786;18764;24202;29840;34414;37018;38086;39068;39232;40846;40860;0
43218;43112;42756;41848;38906;35506;33360;31450;24490;13962;-6034;20810;26242;31884;36646;39208;40226;41208;41372;42986;43000;0
10192;10116;10012;9840;8186;8086;5708;4164;1814;276;-3242;7636;9154;10378;11658;12488;13352;14370;14722;15078;15094;1
18550;18428;18198;16430;16160;13606;11714;9058;6848;1930;9934;14112;16390;18620;19860;20916;22134;22504;22938;22954;22978;1
22512;22388;22116;20314;20020;17220;15236;12396;9700;4292;11116;16762;19698;22082;23686;24818;26042;26414;26878;26894;26918;0
22924;22744;22472;20410;20092;17254;15228;12250;9494;4122;11294;17826;20916;23562;25540;26694;27958;28330;28802;28818;28844;0
25108;24928;24640;22536;22182;19266;17100;13986;11220;6028;10358;18932;21846;24746;26802;28080;29392;29764;30236;30252;30278;1
13596;13414;13216;11418;11048;8288;6254;3272;1044;-1110;-5054;9502;11322;13192;14772;16040;17418;17782;18248;18266;18292;0
20436;20244;20046;18128;17742;14894;12720;9508;7034;4016;3426;11122;14010;16908;18742;20134;21700;22070;22596;22614;22650;0
23432;23240;23042;21124;20738;17888;15592;12088;9498;6126;5578;13580;17140;20150;22098;23492;25076;25454;25982;26000;26036;1
18526;18394;18202;16640;16246;13374;11036;7874;5274;2888;-5328;10416;12684;14738;16564;17922;20040;20502;21190;21208;21244;1
23126;22994;22782;21210;20812;17908;15562;12296;9462;6530;-4144;11942;15236;17480;19412;20770;22896;23358;24046;24064;24100;0
26990;26856;26644;25070;24672;21748;19346;15926;12864;9860;-2384;12272;16910;19388;21452;22866;24998;25460;26518;26968;27004;1
30528;30316;28738;28340;25196;22778;19372;16186;13136;904;12312;18288;20910;23116;24628;26786;27254;28314;28764;28800;28848;1
32906;32690;31064;30666;27156;24738;21262;17952;14790;2696;10768;19300;22340;24670;26730;28924;29404;30474;30924;30980;31028;1
23524;21866;21456;18036;15844;12444;9496;7120;2044;-7006;13924;17300;20694;23370;25098;25490;26406;26856;26916;26966;26992;1
32966;31210;30750;27314;25114;21672;18628;16056;10498;794;12054;19076;23860;26770;28626;29132;30130;30580;30650;30700;30726;1
36764;34998;34538;31046;28624;25176;22068;19214;13566;4024;-9870;22020;27206;30334;32284;32824;33826;34278;34348;34398;34424;0
40364;38582;38122;34618;32178;28728;25656;22548;16840;6344;10968;25822;31278;34464;36610;37158;38602;39054;39130;39180;39206;0
41536;41332;39538;39078;35570;33128;29732;26668;23578;17688;6536;13724;29210;34932;38302;40456;41050;42508;42960;43036;43086;0
20620;20462;19262;19100;16616;15086;12418;10698;9048;7654;742;11324;21382;24396;26592;28202;28792;29820;29842;29896;29946;1
29074;27782;27618;25040;22976;20036;18204;16084;13436;4368;13370;25010;28922;31610;33410;34040;35066;35088;35142;35192;35218;1
30080;28776;28612;25896;23802;20822;18842;16638;13672;4352;11824;24366;29054;32064;34216;34872;35904;35926;35980;36032;36058;0
32210;32048;30744;30574;27830;25412;22378;20322;18054;14944;5430;12368;24970;30014;33754;36896;37580;39086;39134;40466;40518;0
33326;33164;31846;31676;28902;26424;23382;21308;18646;15530;5296;14680;27158;32432;36362;39572;40268;41784;41832;43168;43220;0
21508;21346;20108;19938;17362;15114;12302;10548;8216;5902;568;10828;16538;20066;22824;25690;26338;27478;27526;28854;28906;0
29920;29758;28470;28290;25634;22876;19746;17448;14146;10760;2390;16184;22990;26914;30196;33160;33896;35044;35092;36420;36472;1
32444;32282;30990;30808;28060;25208;21922;19610;16198;12458;-416;15182;22242;26384;29740;32668;33404;34558;34606;35934;35986;0
34440;34278;32986;32804;30068;27216;23882;21466;17792;13814;-86;15942;23216;27542;30730;33818;34556;35842;35890;37218;37270;1
35618;35456;34160;33976;31240;28388;25024;22574;18874;14744;1208;15924;23792;27940;31110;34408;35140;36592;36640;37968;38020;0
25102;24940;23660;23478;20920;19508;16330;14010;10802;8034;54;11048;16776;20028;22710;25590;26226;27424;27472;28960;29012;0
30540;30378;29074;28848;26248;24748;21016;18008;14504;10248;-278;13878;21168;25202;28204;31276;32024;33406;33454;34942;34996;1
32918;32756;31480;31248;28646;27044;23262;20256;16530;12014;-1264;15198;23036;27212;30228;33298;34074;35458;35506;36994;37046;0
34954;34792;33516;33284;30466;28846;25040;22012;18242;13684;-1528;16276;24060;28336;31472;34954;35770;37166;37214;38722;38774;1
38088;37926;36606;36370;33108;31452;27582;24406;20630;15898;-1492;19626;27426;31848;35164;38696;39514;40946;40994;42502;42554;1
30646;30486;29082;28886;25662;24018;20552;17834;14386;11170;-192;14102;19680;23496;26674;29866;30580;31890;31938;33446;33498;0
34820;34660;33256;33006;29614;27892;24246;21274;17522;13324;648;16416;23064;27344;30788;34022;34762;36190;36238;37746;37798;1
38646;38486;37092;36842;33384;31678;27968;24906;21046;16738;3366;19112;26162;30554;34016;37250;37990;39454;39502;41010;41062;0
39626;39462;38064;37808;34336;32618;28816;25744;21810;17122;3664;18918;26086;30616;34052;37286;38026;39666;39714;41222;41274;0
41626;41462;40064;39808;36330;34602;30518;27350;23212;18462;-5086;17944;25236;30068;33496;37470;38210;39852;39900;41408;41460;0
24236;24080;22774;22558;19878;18536;14814;12576;9414;6088;2316;12240;16916;20198;22290;24694;25234;26406;26448;26682;26730;0
31756;31598;30290;30074;26900;25290;20962;18218;14720;9492;8002;20150;25628;29792;32046;34546;35124;36384;36426;36662;36710;0
33986;33890;33732;32134;31918;28730;27114;22674;19764;16232;10180;9982;22452;28230;32416;34760;37266;37862;39162;39204;39440;0
35550;35454;35274;33662;33444;30230;28600;24110;21004;17392;-9744;12918;25266;31224;35460;37892;40390;40988;42418;42460;42696;0
39426;39366;39270;39090;37436;37174;33838;32030;26952;23416;18130;-2738;16192;29246;35008;39484;42036;44494;45092;46522;46564;1
28110;28050;27952;27770;25720;25338;22204;20434;15880;12570;6268;3730;11762;16564;20758;24014;26330;28724;29298;30576;30618;1
37514;37390;37212;35080;34644;30974;28774;21952;18388;11172;-4342;18552;23996;28750;32228;34496;36890;37502;38822;38862;39098;0
40914;40790;40612;38458;38022;34382;32154;24640;21044;13706;-2818;18996;24702;29610;33052;35314;37712;38322;39668;39748;39984;1
44562;44384;42230;41778;38120;35876;27830;23958;16948;-214;20190;28152;33676;37110;39640;42056;42686;44072;44152;44388;44434;1
28344;28162;26802;26552;23568;22212;16622;14004;9556;1258;-10826;18550;23234;26452;29126;31726;32322;33540;33620;33856;33902;0
36568;36374;34964;34672;29980;28478;22204;19034;14360;4766;-9076;20356;25924;29372;32280;34960;35568;36786;36866;37102;37148;1
41098;39686;39392;34328;32698;26428;22446;17552;7920;-6380;21426;27624;31736;34674;37404;38012;39232;39312;39548;39594;39618;1
44224;42812;42518;37454;35688;29450;25112;20180;10238;-4102;21070;29020;33648;36668;39444;40064;41324;41404;41640;41686;41710;0
46536;45128;44836;39690;37572;30706;26278;21382;12094;-2338;20454;30290;35054;38172;41232;41856;43196;43276;43512;43558;43582;0
33646;32290;32040;26894;23916;17788;14574;10410;4940;-3436;15428;22392;26238;28864;31974;32578;33838;33878;34114;34160;34184;1
40734;39378;39120;33968;30958;24854;21542;17310;11134;2262;12206;25052;29654;32986;36210;37066;38480;38520;38756;38802;38826;0
40962;39618;39360;34208;31204;25098;21784;17632;11038;1606;14800;26944;31976;35396;38656;39426;40842;40882;41118;41164;41188;0
43296;41802;41544;36710;33728;27734;24522;20344;13268;2870;15346;27370;32514;35754;39196;39966;41382;41422;41658;41704;41728;0
32656;32502;30978;30726;26084;24270;18790;16364;12570;7560;-2658;15244;21432;24790;27018;29524;30086;31238;31278;31514;31560;0
35010;34856;33194;32942;28278;25934;20404;17776;13752;8470;2592;17522;24006;27430;29868;32354;32916;34074;34114;34350;34396;1
36658;36504;34842;34568;29904;27560;22226;19754;15256;9814;-1546;18180;24876;27638;29832;32296;32858;34016;34056;34292;34338;0
35338;35184;33522;33248;28586;26242;20908;18262;14122;8728;4046;20240;26532;29050;31262;33720;34282;35440;35480;35716;35762;1
17352;16552;15318;14912;14286;14026;11304;10196;8670;5724;3870;6750;7852;9202;10986;12082;12330;12674;12788;12808;12840;0
26430;26258;25350;24022;23486;21078;20488;17064;15504;12902;-6552;7022;12452;14180;15986;17902;19140;19444;20072;20188;20212;1
32768;32484;31554;29818;29320;26682;25966;21528;19472;15588;3052;13672;20316;22410;24934;27136;28388;28758;29434;29550;29576;0
36712;36428;35498;33328;32826;30186;28504;23766;21624;17708;4490;13356;20488;22780;25584;27784;29036;29416;30092;30208;30238;1
38948;38008;35774;35272;32598;30902;25786;23610;19456;7548;13100;20920;23402;26790;29010;30382;30762;31464;31580;31612;31652;1
25662;25440;23302;22946;20502;19222;15088;13008;10042;4672;6958;13278;15140;18086;19986;21338;21724;22420;22536;22568;22608;1
34768;34544;32366;32008;29438;27868;22954;20384;16350;10286;7722;16360;19098;22562;24746;26180;26596;27302;27418;27450;27490;1
38408;38180;35972;35604;33028;31372;26292;23590;19260;14128;-5154;18664;21728;25268;27838;29302;29720;30428;30544;30576;30616;1
40048;39820;37596;37224;34650;32992;27872;25150;20476;15322;-3450;19678;22978;27898;30968;32426;32862;33588;33714;33746;33786;1
43634;41412;41034;38444;36776;31528;28768;23650;18364;512;21158;25096;30510;34202;35756;36192;36920;37046;37078;37118;37128;1
34034;32004;31634;29146;27858;23674;21178;17368;12782;6282;12712;15662;20914;25584;27250;27686;28460;28588;28624;28664;28676;0
41114;38880;38510;36020;34730;30114;26918;22680;17734;10056;15728;20492;26522;31710;33662;34138;34938;35066;35104;35144;35156;1
43280;41032;40662;38170;36878;32078;28812;24584;19544;11396;15800;21744;28056;33606;35612;36088;36946;37078;37116;37156;37168;0
45270;45050;42794;42422;39926;38634;33808;30496;26298;21034;12294;16478;23152;29736;35332;37368;37844;38742;38874;38912;38952;1
46082;45860;43582;43208;40654;39360;34494;31110;26802;21508;12236;14978;21304;28084;33798;35892;36500;37896;38028;38066;38106;1
33700;31422;31048;28382;26956;22686;20380;16704;12128;5436;11518;15636;21074;26428;28144;28590;29564;29702;29740;29780;29812;1
41992;39736;39362;36690;35252;30860;28180;24452;19608;11384;-11204;18666;24354;31356;33418;33916;35312;35456;35494;35534;35566;1
44812;42562;42188;39510;38058;33576;30814;26794;21778;13350;-10500;19582;25322;32444;34460;35000;36428;36572;36610;36650;36682;0
45086;44866;42600;42226;39506;37952;33408;30564;26400;21224;13200;12278;20706;26518;33658;35724;36264;37906;38050;38088;38128;1
47886;45560;45186;42448;40886;36006;33040;28620;23362;14210;12112;20290;26268;33538;35604;36144;37840;37986;38024;38064;38096;1
29184;26566;26402;23430;23152;18800;17176;14630;12090;6186;5464;10912;15638;22228;23822;24220;25932;25968;26002;26042;26108;1
39026;36180;36016;33032;32738;28256;25910;23048;19826;12116;-4786;18342;24192;31660;33400;33916;35680;35724;35758;35798;35864;0
41652;38694;38530;35550;35250;30708;28286;25376;22050;14406;-3462;19058;25686;33368;35122;35646;37408;37452;37484;37524;37590;0
41738;38768;38604;35622;35322;30720;28370;25426;22068;14562;4872;20142;26716;34206;36014;36606;38540;38584;38616;38656;38722;1
44962;41992;41828;38810;38510;33850;31500;28526;23460;15514;5998;21718;28380;35886;37754;38350;40284;40336;40368;40408;40474;1
33212;30240;30076;27056;26750;22404;20760;18032;13486;8486;-3802;12264;17642;24350;26202;26802;28752;28804;28836;28876;28942;1
39360;39196;36178;35872;31372;29426;26306;21314;14620;132;19100;26064;33564;35812;36418;38440;38492;38524;38564;38630;38630;0
44110;41058;40894;37876;37568;33042;31080;27914;22836;15838;1158;21828;29030;36576;38970;39578;41674;41726;41758;41798;41864;0
45296;42150;41986;38932;38580;34020;31958;28710;23516;16218;760;21688;28968;36634;39038;39650;41736;41788;41820;41860;41926;0
46340;43194;43030;39950;39598;35038;32974;29696;24440;16992;998;21542;28686;36372;38812;39430;41552;41604;41636;41676;41742;0
32804;29642;29478;26514;26224;21864;20076;17302;12674;8206;-472;15724;21592;28660;30814;31400;33620;33678;33710;33748;33814;1
39354;36180;36016;33032;32708;28296;26408;23206;18074;12618;1574;18164;24478;31674;34112;34702;37600;37658;37690;37728;37794;0
42354;39172;38970;35964;35540;31090;29194;25812;20458;14526;2784;19130;25910;33256;36020;36610;39630;39688;39720;39758;39824;1
41330;41128;38110;37686;33102;31182;27702;22204;16230;3656;22902;29728;37112;39966;40556;43714;43772;43804;43842;43908;43908;0
32552;32392;29414;29134;24898;23202;20414;15490;10024;930;20218;27082;34158;36886;37470;40662;40720;40752;40790;40856;40856;1
36556;36396;33418;33014;28716;27020;23756;18472;12614;2598;21446;29862;37284;40164;40812;44234;44292;44324;44362;44428;44428;1
41366;41206;38044;37550;33202;31488;27352;21854;15806;5822;-20840;30796;38862;42214;42986;46472;46560;46592;46630;46696;46696;0
43242;43082;39910;39416;34942;33226;29090;23582;16904;7692;20252;32256;40282;43826;44666;48196;48308;48340;48378;48444;48444;1
51168;51008;47836;47340;42834;41088;36888;31300;24290;14800;-12154;31724;40266;44430;45518;49090;49222;49254;49292;49358;49358;1
39304;36446;36172;31972;30384;27986;23758;19154;15178;5760;14130;22384;25896;26634;29820;29970;30002;30040;30106;30106;30108;1
49902;47020;46746;42204;40564;37972;33246;28304;24068;12942;-12682;24064;30264;31406;35104;35300;35330;35368;35434;35434;35436;0
